Ux,Uy,Uz,TA_1_1_1,T_SONIC_corr,PA,H2O_density,CO2_density
-0.9962141,1.432225,-0.09777386,-11.34726,-10.04089,83.69406,1.471572,694.8015
-0.901836,1.391409,-0.09865379,-11.34726,-10.116,83.69607,1.473255,694.8172
-0.7943705,1.434226,-0.06881171,-11.34726,-10.1037,83.69456,1.468977,694.725
-0.8777053,1.494087,-0.05322092,-11.34726,-10.08786,83.69473,1.47436,695.0424
-0.990095,1.494987,-0.01876581,-11.34726,-10.07764,83.69363,1.469673,694.8329
-1.052678,1.41054,0.03667638,-11.34726,-10.12299,83.6951,1.476241,695.3255
-0.9576287,1.502036,0.07692383,-11.34726,-10.12329,83.69376,1.473296,695.0136
-1.003173,1.364687,0.09680275,-11.34552,-10.01328,83.69489,1.472259,694.8872
-0.9844014,1.400068,0.07948043,-11.34552,-10.09995,83.69379,1.473586,695.1214
-0.990445,1.311188,0.08577667,-11.34552,-10.04984,83.69451,1.472463,694.805
-1.052243,1.383921,0.06058712,-11.34552,-10.07086,83.69549,1.47679,694.688
-1.082396,1.287629,0.06775505,-11.34552,-10.05884,83.69491,1.469989,694.8025
-1.065167,1.235502,0.06539573,-11.34552,-10.06754,83.6934,1.475088,695.1298
-1.017489,1.186209,0.04237789,-11.34552,-10.04004,83.69364,1.469463,694.8077
-1.022533,1.213726,0.06828527,-11.34552,-10.07965,83.69345,1.471789,694.9709
-1.018305,1.227739,0.03582771,-11.34552,-10.07672,83.69543,1.472193,694.8223
-1.071716,1.122662,0.06037441,-11.34552,-10.13794,83.69407,1.470852,695.1623
-1.044858,1.143377,0.05272893,-11.34552,-10.07123,83.69437,1.474688,694.6296
-1.213397,1.108542,0.03284985,-11.34552,-10.12686,83.69376,1.472474,694.6218
-1.047925,1.19446,-0.01528637,-11.34552,-10.11639,83.69356,1.475783,695.2538
-1.074054,1.165096,-0.03394606,-11.34552,-10.05167,83.69556,1.476261,694.7676
-1.307287,1.380536,0.00443234,-11.34552,-10.12857,83.69334,1.477535,694.8934
-1.253652,1.374515,0.002486091,-11.34552,-10.04202,83.69426,1.471157,694.6733
-1.329343,1.440626,0.1865145,-11.34552,-10.04449,83.69543,1.474538,695.3539
-1.402785,1.464979,0.0288367,-11.34552,-9.997437,83.69456,1.475957,694.7531
-1.293723,1.473799,-0.1161531,-11.34552,-10.01111,83.69422,1.474771,694.8768
-1.199682,1.473133,-0.07372066,-11.34552,-10.08774,83.69416,1.476885,694.752
-1.187998,1.438311,-0.06572398,-11.34421,-10.04715,83.69444,1.472028,694.5078
-1.142091,1.451467,-0.1062855,-11.34421,-10.01727,83.69463,1.478172,694.6037
-1.092559,1.449995,-0.157058,-11.34421,-10.01587,83.6946,1.474798,694.3277
-1.095652,1.351556,-0.1210137,-11.34421,-10.03436,83.69477,1.475743,694.563
-1.05996,1.441353,-0.09134161,-11.34421,-10.00632,83.69457,1.473482,694.5678
-1.057418,1.369104,-0.08014421,-11.34421,-9.996338,83.69366,1.472585,694.5201
-1.061665,1.368658,-0.0577786,-11.34421,-9.94632,83.69268,1.470623,694.3542
-0.9736474,1.338549,-0.0402371,-11.34421,-10.05167,83.69308,1.476682,694.5569
-0.9265037,1.315859,-0.0275234,-11.34421,-9.964417,83.69185,1.479558,694.4272
-0.9397658,1.40585,-0.08770287,-11.34421,-9.970673,83.69435,1.472862,694.1728
-0.9782014,1.44512,-0.07079833,-11.34421,-10.03271,83.69596,1.47868,694.8313
-0.8543938,1.494916,-0.05587607,-11.34421,-9.998993,83.6939,1.470917,694.1802
-0.9766703,1.441474,-0.1202678,-11.34421,-10.03531,83.69303,1.472382,694.5518
-0.9458687,1.458112,-0.05985028,-11.34421,-9.934204,83.69446,1.470555,694.6096
-0.9397556,1.486971,-0.1160768,-11.34421,-10.01974,83.6939,1.477765,694.5522
-0.9919322,1.456305,-0.1565061,-11.34421,-10.0408,83.6951,1.47073,694.5452
-0.9677131,1.430165,-0.1150716,-11.34421,-10.03162,83.6953,1.473203,694.4279
-0.9629421,1.389276,-0.1207881,-11.34421,-10.03705,83.6946,1.476179,694.8452
-0.952452,1.40688,-0.1595573,-11.34421,-9.953888,83.69292,1.475292,694.5466
-0.9099728,1.31115,-0.1681456,-11.34421,-10.0108,83.69426,1.471824,694.7289
-0.762297,1.372749,-0.2142911,-11.3428,-9.996887,83.69419,1.473009,694.5876
-0.8039112,1.36094,-0.2216194,-11.3428,-10.05377,83.69312,1.474169,694.4882
-0.7736607,1.279021,-0.2481917,-11.3428,-10.00183,83.69318,1.474299,694.3719
-0.8329453,1.260478,-0.2307692,-11.3428,-10.00381,83.69544,1.47473,694.8115
-0.9535236,1.291442,-0.1485289,-11.3428,-9.966736,83.69321,1.473261,694.3839
-0.9956919,1.232751,-0.08365911,-11.3428,-10.08063,83.69563,1.472636,694.5174
-0.999028,1.249513,-0.04021491,-11.3428,-10.05014,83.69424,1.474149,694.8035
-0.9097438,1.34818,-0.03062321,-11.3428,-10.06577,83.69372,1.470869,694.5083
-0.8165324,1.467469,-0.0005233667,-11.3428,-10.05453,83.69382,1.474594,694.72
-0.9750299,1.413472,0.2023181,-11.3428,-10.09131,83.69304,1.472696,694.9006
-1.013019,1.356882,0.1433839,-11.3428,-10.03296,83.69402,1.476577,694.8192
-1.083097,1.244437,0.1363409,-11.3428,-10.06488,83.6925,1.474652,695.0132
-0.9627464,1.188995,0.1227215,-11.3428,-10.07513,83.69315,1.478497,694.8815
-1.052202,1.240623,0.08304723,-11.3428,-10.06497,83.69534,1.475073,694.5823
-1.028685,1.249302,0.07272964,-11.3428,-10.07452,83.6931,1.47681,695.1537
-1.017005,1.228828,0.05464727,-11.3428,-10.1232,83.69559,1.474137,695.0303
-1.042883,1.268537,0.02924001,-11.3428,-10.08942,83.6955,1.471422,695.012
-0.9902752,1.231682,0.02121706,-11.3428,-10.0863,83.69406,1.473509,695.3211
-0.988923,1.191652,-0.005161548,-11.3428,-10.1037,83.69301,1.475291,695.204
-0.9673135,1.200085,0.06377772,-11.3428,-10.14252,83.69337,1.472983,695.2582
-0.9381566,1.181617,0.04733398,-11.34094,-10.11157,83.69365,1.476597,695.1276
-0.9438862,1.126373,0.01080749,-11.34094,-10.13654,83.69596,1.474212,695.0751
-0.981285,1.140373,0.03831885,-11.34094,-10.23148,83.69599,1.474323,695.4571
-0.9874271,1.172537,0.05952182,-11.34094,-10.2605,83.69462,1.477013,695.1155
-1.048957,1.146854,0.09779048,-11.34094,-10.17746,83.69334,1.473178,695.5266
-0.878216,1.081617,0.06232097,-11.34094,-10.19611,83.69489,1.473704,695.5533
-0.8912241,0.8337354,-0.06800634,-11.34094,-10.14063,83.69255,1.47634,695.5159
-0.6740791,0.9302685,0.3027485,-11.34094,-10.22913,83.69199,1.473468,695.7243
-0.7597626,1.123622,0.3493843,-11.34094,-10.22351,83.69456,1.477226,695.9354
-0.86259,1.044799,0.3776931,-11.34094,-10.26843,83.69324,1.473688,696.236
-0.8311834,0.9932998,0.4039772,-11.34094,-10.27457,83.69293,1.474986,696.3088
-0.9545575,1.119021,0.3104244,-11.34094,-10.22385,83.69392,1.47049,696.1903
-0.9084095,1.059851,0.1764377,-11.34094,-10.27921,83.69354,1.474169,695.8907
-0.8842832,1.036922,0.1760722,-11.34094,-10.22046,83.69215,1.478472,696.0767
-1.063178,0.9101881,0.08322816,-11.34094,-10.25226,83.69525,1.474018,695.4349
-1.136406,0.7081208,0.1900664,-11.34094,-10.1521,83.69515,1.475983,695.5717
-1.028161,0.7605442,0.1864797,-11.34094,-10.17316,83.69435,1.473575,695.3218
-1.092226,0.7902887,0.3110788,-11.34094,-10.15207,83.69288,1.476404,695.5662
-1.06749,0.8128135,0.2988031,-11.34094,-10.23935,83.69223,1.475209,695.982
-1.031725,0.8560734,0.267749,-11.34094,-10.23499,83.69517,1.474343,695.7616
-1.021283,0.9022346,0.2673381,-11.33939,-10.2377,83.6938,1.476464,695.7892
-1.04194,0.9058277,0.2545213,-11.33939,-10.28659,83.69212,1.475475,695.9555
-1.007479,0.9247974,0.2268501,-11.33939,-10.28656,83.69284,1.476317,696.0181
-0.9671208,0.8965143,0.05437304,-11.33939,-10.27933,83.69488,1.471643,696.0149
-1.00783,0.9998901,0.09125292,-11.33939,-10.29321,83.69456,1.475091,696.4379
-0.970474,0.9759505,0.03820271,-11.33939,-10.3006,83.69308,1.472183,696.1995
-0.9898524,0.9259887,0.03666939,-11.33939,-10.31644,83.69332,1.473536,696.8936
-0.9608655,1.064231,0.0754667,-11.33939,-10.32733,83.69347,1.474861,696.338
-1.03481,1.102621,0.02674727,-11.33939,-10.30344,83.69359,1.475148,696.1546
-1.038276,1.105342,-0.02237684,-11.33939,-10.332,83.69286,1.476993,696.2774
-1.040418,1.055784,0.007286087,-11.33939,-10.29001,83.6937,1.47423,696.4611
-1.080899,0.9963433,0.01940626,-11.33939,-10.22406,83.69391,1.474703,696.0394
-1.081219,1.031204,0.04418885,-11.33939,-10.23199,83.69241,1.475168,695.729
-1.161655,1.065614,0.01575457,-11.33939,-10.13898,83.69255,1.475909,695.4397
-1.113351,1.184004,-0.01835342,-11.33939,-10.10126,83.69376,1.477381,694.8226
-1.112294,1.182861,-0.01325853,-11.33939,-10.00937,83.69286,1.477707,694.5558
-1.113829,1.21869,-0.06949294,-11.33939,-10.06647,83.69151,1.472557,694.5041
-1.087389,1.244307,-0.06012306,-11.33939,-10.07596,83.69345,1.475556,694.6467
-1.044479,1.181241,-0.07553797,-11.33939,-10.06873,83.69436,1.476778,694.482
-1.090442,1.101855,-0.009809627,-11.33939,-9.986725,83.69354,1.472952,694.4403
-1.075771,1.081738,0.009703826,-11.33789,-10.04086,83.69515,1.477042,694.5256
-1.101329,1.173853,0.211752,-11.33789,-10.02051,83.6946,1.470196,694.545
-1.075171,1.080929,0.2568369,-11.33789,-9.98291,83.6948,1.477979,694.4961
-1.098854,1.064394,0.2211759,-11.33789,-10.00482,83.69453,1.472632,694.4161
-1.137532,1.112291,0.1676427,-11.33789,-10.04913,83.6931,1.475405,694.9083
-1.100097,1.278728,0.1924148,-11.33789,-10.10266,83.69378,1.47318,695.0256
-1.03015,1.354192,0.1188905,-11.33789,-10.1272,83.69483,1.476264,694.9683
-0.9733166,1.34824,0.08896713,-11.33789,-10.06952,83.69258,1.474257,694.7474
-0.9575112,1.343248,0.1022488,-11.33789,-10.09802,83.69279,1.478205,694.9905
-0.9550253,1.299009,0.1589514,-11.33789,-10.11362,83.69367,1.470716,695.1631
-0.9604571,1.327794,0.1870565,-11.33789,-10.04715,83.69451,1.47329,694.9116
-0.982936,1.278644,0.1492579,-11.33789,-10.11633,83.69352,1.477045,695.4412
-1.017086,1.391131,0.1615895,-11.33789,-10.05899,83.69419,1.471252,694.4848
-1.04736,1.35455,0.2376978,-11.33789,-10.11853,83.69314,1.475795,695.2036
-1.002298,1.340377,0.1774834,-11.33789,-10.00015,83.69331,1.47471,695.0544
-0.9190654,1.411097,0.1506175,-11.33789,-10.1022,83.69289,1.473599,695.2877
-0.8667051,1.421395,0.05243752,-11.33789,-10.06149,83.69267,1.475054,695.23
-1.01397,1.481187,-0.006650627,-11.33789,-10.10599,83.69293,1.472357,695.0617
-0.974063,1.395638,0.0316865,-11.33789,-10.05273,83.69411,1.479213,694.7899
-0.9665761,1.430333,0.07493987,-11.33789,-10.07526,83.69411,1.475552,694.8246
-0.9692178,1.447463,0.07231051,-11.33707,-10.07004,83.69446,1.476364,695.1347
-0.9802452,1.660247,0.03850396,-11.33707,-10.08783,83.69383,1.474781,694.9808
-0.8756288,1.563698,0.04711432,-11.33707,-9.974518,83.69337,1.473725,695.1417
-0.943165,1.604275,0.01162617,-11.33707,-9.93985,83.69423,1.474372,694.1375
-1.005744,1.643077,-0.01534443,-11.33707,-9.988068,83.69389,1.47885,694.1119
-1.021846,1.576936,-0.1008741,-11.33707,-9.997894,83.69497,1.475539,694.4379
-1.027109,1.555219,-0.01610727,-11.33707,-10.04642,83.69509,1.47539,694.6642
-1.051661,1.589902,-0.1151149,-11.33707,-10.00729,83.69444,1.478116,694.6831
-1.013853,1.619392,-0.0222874,-11.33707,-9.99408,83.6944,1.475938,694.3827
-0.9800148,1.57171,0.04837641,-11.33707,-10.01266,83.69193,1.475201,694.8944
-0.9721882,1.560682,-0.0458676,-11.33707,-10.03516,83.693,1.474485,694.7802
-0.970698,1.530655,-0.003227903,-11.33707,-10.02133,83.69395,1.477774,694.7909
-0.9539422,1.523954,-0.01077143,-11.33707,-10.06308,83.69347,1.476746,694.5405
-0.9367345,1.488181,0.005334845,-11.33707,-9.990112,83.69214,1.474654,694.6691
-0.899744,1.476184,-0.01485754,-11.33707,-10.05185,83.69582,1.475,694.8993
-0.8860006,1.45812,-0.04310312,-11.33707,-10.0535,83.69389,1.473326,694.5815
-0.9502802,1.442265,-0.09539146,-11.33707,-10.01947,83.69338,1.476922,694.611
-0.8688161,1.455421,-0.03836465,-11.33707,-9.981201,83.69442,1.4725,694.4371
-0.8850945,1.389901,-0.07103714,-11.33707,-10.0434,83.69398,1.477477,694.8945
-1.006295,1.399553,-0.12019,-11.33707,-10.00601,83.69347,1.471798,694.3375
-1.043127,1.350173,-0.1016908,-11.33575,-10.02603,83.69582,1.474434,694.6218
-1.039067,1.366152,-0.09722634,-11.33575,-10.07983,83.69415,1.473473,695.0372
-1.112468,1.437452,-0.02684537,-11.33575,-10.03632,83.69442,1.476596,694.9069
-1.019325,1.533133,-0.04985931,-11.33575,-10.05951,83.69289,1.477989,695.1511
-1.01556,1.445127,-0.04180809,-11.33575,-10.01926,83.69402,1.474817,694.6308
-0.9526065,1.388797,-0.0526543,-11.33575,-10.04803,83.69402,1.474558,694.8186
-1.035447,1.388719,-0.110175,-11.33575,-10.07117,83.69176,1.475108,694.9559
-1.022931,1.294585,-0.1360162,-11.33575,-10.00269,83.69314,1.47809,694.8376
-1.120262,1.236328,0.006326155,-11.33575,-10.03455,83.69392,1.47364,694.8452
-1.065534,1.214825,-0.01767571,-11.33575,-10.01416,83.6944,1.474789,695.0362
-1.092062,1.221753,-0.05826347,-11.33575,-10.04019,83.695,1.474093,694.7537
-1.049327,1.25283,-0.03425993,-11.33575,-10.01489,83.6943,1.474372,694.6785
-0.9923448,1.277848,0.1261626,-11.33575,-10.0386,83.69333,1.47745,694.8294
-0.951771,1.246065,0.1145145,-11.33575,-10.10617,83.6947,1.473621,694.5714
-1.045586,1.240772,0.1772347,-11.33575,-10.06494,83.69692,1.478019,695.0846
-1.038869,1.338947,0.2681176,-11.33575,-10.06113,83.69456,1.474631,694.897
-1.082699,1.347712,0.2660262,-11.33575,-9.98703,83.69468,1.477161,695.0861
-1.002187,1.179249,0.241219,-11.33575,-10.01248,83.69235,1.4752,694.6024
-1.014185,1.218866,0.1093235,-11.33575,-9.995758,83.69415,1.475948,694.6921
-1.0677,1.177209,0.1128085,-11.33575,-10.09247,83.69334,1.476069,694.7938
-1.109206,1.236143,0.155951,-11.33459,-10.13327,83.69473,1.477561,695.0641
-1.183489,1.210757,0.1872122,-11.33459,-10.1312,83.69444,1.475866,695.372
-1.231981,1.287876,0.161056,-11.33459,-10.05457,83.69322,1.475015,695.2554
-1.201593,1.268142,0.1570639,-11.33459,-10.07483,83.69486,1.477654,694.9476
-1.117679,1.252384,0.09629275,-11.33459,-10.03641,83.69408,1.470705,694.6563
-1.104447,1.28495,0.01157921,-11.33459,-10.09775,83.69436,1.476941,695.162
-1.109525,1.341115,0.008218962,-11.33459,-10.08032,83.69419,1.476422,694.863
-1.053285,1.338427,-0.001862301,-11.33459,-10.03824,83.6935,1.477869,694.8898
-1.081779,1.278907,0.1092561,-11.33459,-10.08057,83.69376,1.474319,694.8526
-1.013154,1.28737,0.0767161,-11.33459,-10.04153,83.69534,1.472417,694.7272
-1.097939,1.285666,0.06262705,-11.33459,-10.09756,83.69407,1.476098,695.0607
-0.954263,1.302143,0.005279224,-11.33459,-9.991272,83.69488,1.476764,694.8464
-0.8347511,1.325376,-0.04366113,-11.33459,-10.03024,83.69395,1.474458,694.8188
-0.8090854,1.363977,-0.133193,-11.33459,-10.02188,83.6947,1.472307,694.4489
-1.094817,1.343759,-0.02056415,-11.33459,-10.05121,83.69198,1.478363,694.7676
-1.022713,1.338555,-0.0288386,-11.33459,-10.05795,83.69427,1.473772,694.8969
-0.9246511,1.446061,-0.01664666,-11.33459,-10.06894,83.69391,1.474254,694.8687
-0.9757466,1.517828,-0.1257152,-11.33459,-9.968994,83.69415,1.476218,694.7996
-0.9499815,1.49468,-0.2034043,-11.33459,-9.954071,83.69532,1.474873,694.447
-0.8698296,1.536841,-0.3212255,-11.33459,-10.03256,83.6948,1.476996,694.8019
-0.8900454,1.609846,-0.23979,-11.33282,-9.973419,83.69512,1.47456,694.2591
-0.9417838,1.651616,-0.1462821,-11.33282,-10.08914,83.69351,1.478576,694.821
-0.9905536,1.576587,-0.03122957,-11.33282,-10.02509,83.69266,1.474008,694.5858
-1.022177,1.465114,-0.03484307,-11.33282,-10.06262,83.69398,1.478427,694.6805
-0.9754859,1.348406,0.1088853,-11.33282,-10.01636,83.69418,1.476063,694.6111
-0.9756483,1.307145,0.09948751,-11.33282,-10.05988,83.69556,1.476728,694.7926
-0.9540582,1.331326,0.1509274,-11.33282,-10.07166,83.69382,1.475953,694.8592
-0.9911703,1.257719,0.1333198,-11.33282,-10.02792,83.69415,1.478232,694.7182
-1.117232,1.246152,0.05777008,-11.33282,-10.0094,83.6944,1.47939,694.9099
-1.196352,1.195536,0.02328045,-11.33282,-10.10022,83.69666,1.472325,694.779
-1.22929,1.177871,0.09625424,-11.33282,-10.1149,83.6946,1.477879,695.2559
-1.229353,1.117002,0.0861683,-11.33282,-10.20789,83.6925,1.471664,695.3726
-1.183798,1.183399,0.05929572,-11.33282,-10.13315,83.69395,1.475035,695.5056
-1.15154,1.251055,0.06809375,-11.33282,-10.10898,83.69428,1.474478,694.9963
-1.259225,1.165161,0.04947671,-11.33282,-10.0582,83.69447,1.477981,695.2932
-1.191044,1.13288,0.04029401,-11.33282,-10.1839,83.6955,1.47532,695.3179
-1.169862,1.167615,-0.006698999,-11.33282,-10.08832,83.69424,1.476888,695.1548
-1.069263,1.191755,-0.04860754,-11.33282,-10.08694,83.69534,1.478564,695.1578
-1.011771,1.245799,-0.05406209,-11.33282,-10.10095,83.69351,1.474433,694.8712
-0.9794754,1.264598,-0.1114733,-11.33282,-10.09128,83.69345,1.475221,694.9147
-1.007138,1.231585,-0.1182059,-11.33188,-10.15421,83.69308,1.4781,694.8584
-1.004508,1.227019,-0.1098566,-11.33188,-10.15781,83.69419,1.474752,695.4976
-0.9670019,1.097121,-0.09663778,-11.33188,-10.11658,83.6948,1.475363,695.1393
-0.8997801,1.153569,-0.02354968,-11.33188,-10.17926,83.69366,1.47403,695.464
-0.8993477,1.211197,0.04687795,-11.33188,-10.13065,83.69513,1.475863,695.3787
-0.9149277,1.170733,-0.008502557,-11.33188,-10.12308,83.69428,1.474557,695.2534
-0.8783391,1.172931,-0.00069389,-11.33188,-10.06808,83.69541,1.476353,695.3123
-0.8980321,1.194114,-0.02889814,-11.33188,-10.06866,83.69447,1.472148,695.0103
-0.9558877,1.264792,-0.02643987,-11.33188,-10.12598,83.69409,1.475837,695.5077
-0.984333,1.409946,0.01255324,-11.33188,-10.1142,83.69483,1.472824,695.2119
-1.074528,1.372935,-0.04402951,-11.33188,-10.103,83.69521,1.474445,695.337
-1.090144,1.417345,-0.07806276,-11.33188,-10.14279,83.69389,1.473826,695.1156
-1.123432,1.301863,-0.08120882,-11.33188,-10.08179,83.69477,1.477272,695.2835
-1.083333,1.246903,-0.06839222,-11.33188,-10.05795,83.6918,1.475034,695.1145
-0.9718819,1.278609,-0.027876,-11.33188,-10.11572,83.69534,1.475779,694.9216
-0.9937112,1.335516,0.01529499,-11.33188,-10.13379,83.69193,1.477564,694.9576
-0.9250642,1.452798,-0.06112654,-11.33188,-10.07532,83.69365,1.47429,694.6476
-0.832466,1.368104,-0.06566692,-11.33188,-9.988495,83.69526,1.475065,694.8267
-0.8388121,1.425028,-0.07673272,-11.33188,-10.04428,83.69387,1.472853,694.6275
-0.8635736,1.378542,-0.08715597,-11.33188,-10.04465,83.69543,1.47538,694.611
-0.9612933,1.451011,0.0305639,-11.3302,-10.03787,83.69365,1.476184,694.7386
-0.9663295,1.345806,0.06462768,-11.3302,-10.07983,83.69579,1.472631,694.9282
-0.9962722,1.380023,0.07113899,-11.3302,-10.09607,83.69231,1.47651,695.3701
-0.9398093,1.382537,0.01541334,-11.3302,-10.09149,83.69471,1.474801,694.8653
-1.080148,1.290159,-0.02879819,-11.3302,-10.15244,83.69308,1.480616,695.3541
-1.036796,1.344555,-0.07604135,-11.3302,-10.08725,83.69324,1.475619,694.9178
-1.005225,1.389813,0.01258783,-11.3302,-10.15005,83.69394,1.476814,695.2879
-1.062573,1.310291,0.1145332,-11.3302,-10.14847,83.69454,1.4747,695.1725
-1.07934,1.30228,0.07650474,-11.3302,-10.1824,83.69482,1.478258,695.1324
-1.067251,1.289642,0.02812693,-11.3302,-10.09479,83.6948,1.47482,695.1716
-1.017897,1.271639,-0.03971352,-11.3302,-10.0325,83.69506,1.478258,695.1581
-0.9795655,1.26887,-0.07070541,-11.3302,-10.0256,83.69494,1.477377,694.5232
-0.9477696,1.282327,-0.09224383,-11.3302,-10.07516,83.69473,1.472605,694.661
-0.9453559,1.363729,-0.06589143,-11.3302,-10.03583,83.69276,1.476593,694.8872
-0.908779,1.371378,-0.08405225,-11.3302,-10.04202,83.6935,1.473682,694.6433
-0.8705794,1.277125,-0.1176196,-11.3302,-10.02173,83.69344,1.476935,694.8746
-0.8888624,1.327425,-0.09540249,-11.3302,-10.01456,83.6955,1.474791,694.6732
-1.036026,1.144364,0.01591009,-11.3302,-10.13696,83.69596,1.473372,695.1035
-1.01177,1.225336,0.003853468,-11.3302,-10.16806,83.6946,1.476915,695.3942
-1.055544,1.186444,0.003879986,-11.3302,-10.20551,83.69164,1.47502,695.8902
-0.9885736,1.206384,-0.04539898,-11.32901,-10.181,83.69489,1.47825,696.0324
-1.012497,1.209975,-0.04323909,-11.32901,-10.07312,83.69503,1.475961,695.1969
-0.9669958,1.185199,-0.1258693,-11.32901,-10.09396,83.6929,1.474815,695.2643
-0.9602685,1.122378,-0.0849539,-11.32901,-10.09927,83.69407,1.474424,695.121
-0.949747,1.092364,-0.104131,-11.32901,-10.13739,83.69307,1.476742,695.5104
-0.9441751,1.183797,-0.1039242,-11.32901,-10.12256,83.69362,1.474555,695.0355
-0.8866743,1.080682,0.009728784,-11.32901,-10.14386,83.69295,1.478884,694.94
-0.8519697,1.077076,0.1132763,-11.32901,-10.13443,83.69341,1.475463,695.287
-0.8275191,1.09986,0.1484497,-11.32901,-10.1976,83.69376,1.474554,695.5688
-0.8656501,0.9217988,0.2266077,-11.32901,-10.23788,83.69352,1.477307,695.8156
-0.8975757,0.9696578,0.1994528,-11.32901,-10.21927,83.69449,1.47257,696.0593
-0.8548345,0.9117153,0.181018,-11.32901,-10.25394,83.69342,1.478661,696.1102
-0.8079289,0.8791437,0.2152981,-11.32901,-10.19388,83.69275,1.474954,695.5497
-0.8858281,0.9327912,0.2259879,-11.32901,-10.19064,83.69415,1.479568,695.8364
-0.9180514,0.9408355,0.2050334,-11.32901,-10.24954,83.69451,1.475267,695.7277
-0.8936617,0.901631,0.2487927,-11.32901,-10.21115,83.69331,1.475472,695.9394
-0.875166,0.9472166,0.2277688,-11.32901,-10.17383,83.69352,1.474842,695.9913
-0.9445009,1.045727,0.1536482,-11.32901,-10.17831,83.69338,1.47613,695.631
-0.9287811,1.008371,0.1793805,-11.32901,-10.13315,83.69258,1.478402,695.9052
-0.9556715,0.9956509,0.2031023,-11.32901,-10.21344,83.6926,1.47717,695.7291
-0.9158787,1.007587,0.1710937,-11.32782,-10.23224,83.69274,1.47896,696.0309
-0.8965607,0.9672505,0.1161924,-11.32782,-10.28241,83.69234,1.474187,695.7866
-0.8311946,0.9689425,0.1691696,-11.32782,-10.22424,83.69435,1.478494,696.2425
-0.8366442,1.019222,0.1152833,-11.32782,-10.24255,83.69373,1.478597,696.0953
-0.9008632,0.9988467,0.07553056,-11.32782,-10.26013,83.69235,1.474484,696.1695
-0.8228185,0.9550639,0.07426461,-11.32782,-10.19818,83.69485,1.477084,695.7198
-0.8142703,0.9274904,-0.04114302,-11.32782,-10.10406,83.69416,1.475713,695.392
